"trade_date","new_ath_marker","period","return"
"1959-01-22","N","3 year","0.2294"
"1959-01-23","N","3 year","0.2195"
"1959-01-26","N","3 year","0.2216"
"1959-01-27","N","3 year","0.2173"
"1959-01-28","N","3 year","0.2310"
"1959-01-29","N","3 year","0.2301"
"1959-01-30","N","3 year","0.2301"
"1959-02-02","N","3 year","0.2645"
"1959-02-03","N","3 year","0.2641"
"1959-02-04","N","3 year","0.2692"
"1959-02-05","N","3 year","0.2750"
"1959-02-06","N","3 year","0.2867"
"1959-02-09","N","3 year","0.3154"
"1959-02-10","N","3 year","0.2971"
"1959-02-11","N","3 year","0.2964"
"1959-02-12","N","3 year","0.3048"
"1959-02-13","N","3 year","0.2946"
"1959-02-16","N","3 year","0.2952"
"1959-02-17","N","3 year","0.2969"
"1959-02-18","N","3 year","0.2919"
"1959-02-19","N","3 year","0.2797"
"1959-02-20","N","3 year","0.2727"
"1959-02-24","N","3 year","0.2574"
"1959-02-25","N","3 year","0.2629"
"1959-02-26","N","3 year","0.2606"
"1959-02-27","N","3 year","0.2613"
"1959-03-02","N","3 year","0.2589"
"1959-03-03","Y","3 year","0.2446"
"1959-03-04","Y","3 year","0.2424"
"1959-03-05","Y","3 year","0.2406"
"1959-03-06","N","3 year","0.2414"
"1959-03-09","N","3 year","0.2542"
"1959-03-10","N","3 year","0.2502"
"1959-03-11","N","3 year","0.2493"
"1959-03-12","Y","3 year","0.2438"
"1959-03-13","Y","3 year","0.2458"
"1959-03-16","N","3 year","0.2654"
"1959-03-17","N","3 year","0.2535"
"1959-03-18","N","3 year","0.2564"
"1959-03-19","N","3 year","0.2575"
"1959-03-20","N","3 year","0.2530"
"1959-03-23","N","3 year","0.2610"
"1959-03-24","N","3 year","0.2490"
"1959-03-25","N","3 year","0.2507"
"1959-03-26","N","3 year","0.2534"
"1959-03-30","N","3 year","0.2543"
"1959-03-31","N","3 year","0.2513"
"1959-04-01","N","3 year","0.2457"
"1959-04-02","N","3 year","0.2388"
"1959-04-03","N","3 year","0.2192"
"1959-04-06","N","3 year","0.2163"
"1959-04-07","N","3 year","0.2094"
"1959-04-08","N","3 year","0.2152"
"1959-04-09","N","3 year","0.2161"
"1959-04-10","N","3 year","0.2195"
"1959-04-13","N","3 year","0.2032"
"1959-04-14","Y","3 year","0.1920"
"1959-04-15","Y","3 year","0.1868"
"1959-04-16","Y","3 year","0.1771"
"1959-04-17","Y","3 year","0.1723"
"1959-04-20","Y","3 year","0.1781"
"1959-04-21","N","3 year","0.1793"
"1959-04-22","N","3 year","0.1871"
"1959-04-23","N","3 year","0.1897"
"1959-04-24","N","3 year","0.1811"
"1959-04-27","N","3 year","0.1404"
"1959-04-28","N","3 year","0.1264"
"1959-04-29","N","3 year","0.1309"
"1959-04-30","N","3 year","0.1328"
"1959-05-01","N","3 year","0.1396"
"1959-05-04","N","3 year","0.1490"
"1959-05-05","N","3 year","0.1432"
"1959-05-06","N","3 year","0.1460"
"1959-05-07","N","3 year","0.1607"
"1959-05-08","N","3 year","0.1370"
"1959-05-11","N","3 year","0.0884"
"1959-05-12","N","3 year","0.0945"
"1959-05-13","N","3 year","0.0885"
"1959-05-14","Y","3 year","0.0810"
"1959-05-15","N","3 year","0.1054"
"1959-05-18","N","3 year","0.0975"
"1959-05-19","N","3 year","0.0904"
"1959-05-20","N","3 year","0.0947"
"1959-05-21","N","3 year","0.0937"
"1959-05-22","N","3 year","0.0687"
"1959-05-25","N","3 year","0.0222"
"1959-05-26","N","3 year","-0.0446"
"1959-05-27","N","3 year","-0.0462"
"1959-05-28","Y","3 year","-0.0495"
"1959-05-29","Y","3 year","-0.0102"
"1959-06-01","N","3 year","0.0128"
"1959-06-02","N","3 year","-0.0165"
"1959-06-03","N","3 year","-0.0168"
"1959-06-04","N","3 year","-0.0062"
"1959-06-05","N","3 year","0.0010"
"1959-06-08","N","3 year","0.0298"
"1959-06-09","N","3 year","0.0259"
"1959-06-10","N","3 year","0.0110"
"1959-06-11","N","3 year","0.0100"
"1959-06-12","N","3 year","-0.0161"
"1959-06-15","N","3 year","-0.0193"
"1959-06-16","N","3 year","-0.0145"
"1959-06-17","N","3 year","-0.0237"
"1959-06-18","N","3 year","-0.0230"
"1959-06-19","N","3 year","-0.0278"
"1959-06-22","N","3 year","-0.0779"
"1959-06-23","N","3 year","-0.0818"
"1959-06-24","N","3 year","-0.0864"
"1959-06-25","N","3 year","-0.0915"
"1959-06-26","N","3 year","-0.0976"
"1959-06-29","N","3 year","-0.0620"
"1959-06-30","N","3 year","-0.0446"
"1959-07-01","Y","3 year","-0.0527"
"1959-07-02","Y","3 year","-0.0577"
"1959-07-06","Y","3 year","-0.0583"
"1959-07-07","Y","3 year","-0.0576"
"1959-07-08","Y","3 year","-0.0579"
"1959-07-09","N","3 year","-0.0570"
"1959-07-10","N","3 year","-0.0452"
"1959-07-13","N","3 year","-0.0266"
"1959-07-14","N","3 year","-0.0289"
"1959-07-15","N","3 year","-0.0295"
"1959-07-16","N","3 year","-0.0266"
"1959-07-17","N","3 year","-0.0407"
"1959-07-20","N","3 year","-0.0356"
"1959-07-21","N","3 year","-0.0439"
"1959-07-22","N","3 year","-0.0471"
"1959-07-23","N","3 year","-0.0481"
"1959-07-24","N","3 year","-0.0551"
"1959-07-27","N","3 year","-0.0470"
"1959-07-28","Y","3 year","-0.0413"
"1959-07-29","Y","3 year","-0.0460"
"1959-07-30","N","3 year","-0.0441"
"1959-07-31","N","3 year","-0.0377"
"1959-08-03","Y","3 year","-0.0427"
"1959-08-04","N","3 year","-0.0472"
"1959-08-05","N","3 year","-0.0423"
"1959-08-06","N","3 year","-0.0413"
"1959-08-07","N","3 year","-0.0419"
"1959-08-10","N","3 year","-0.0182"
"1959-08-11","N","3 year","-0.0296"
"1959-08-12","N","3 year","-0.0273"
"1959-08-13","N","3 year","-0.0257"
"1959-08-14","N","3 year","-0.0175"
"1959-08-17","N","3 year","-0.0027"
"1959-08-18","N","3 year","0.0128"
"1959-08-19","N","3 year","0.0189"
"1959-08-20","N","3 year","0.0039"
"1959-08-21","N","3 year","0.0007"
"1959-08-24","N","3 year","0.0121"
"1959-08-25","N","3 year","0.0095"
"1959-08-26","N","3 year","0.0081"
"1959-08-27","N","3 year","-0.0015"
"1959-08-28","N","3 year","-0.0118"
"1959-08-31","N","3 year","-0.0081"
"1959-09-01","N","3 year","-0.0053"
"1959-09-02","N","3 year","-0.0061"
"1959-09-03","N","3 year","0.0051"
"1959-09-04","N","3 year","0.0003"
"1959-09-08","N","3 year","0.0130"
"1959-09-09","N","3 year","0.0202"
"1959-09-10","N","3 year","0.0256"
"1959-09-11","N","3 year","0.0205"
"1959-09-14","N","3 year","0.0333"
"1959-09-15","N","3 year","0.0423"
"1959-09-16","N","3 year","0.0416"
"1959-09-17","N","3 year","0.0473"
"1959-09-18","N","3 year","0.0524"
"1959-09-21","N","3 year","0.0438"
"1959-09-22","N","3 year","0.0270"
"1959-09-23","N","3 year","0.0145"
"1959-09-24","N","3 year","-0.0026"
"1959-09-25","N","3 year","0.0041"
"1959-09-28","N","3 year","-0.0154"
"1959-09-29","N","3 year","-0.0351"
"1959-09-30","N","3 year","-0.0245"
"1959-10-01","N","3 year","-0.0255"
"1959-10-02","N","3 year","-0.0193"
"1959-10-05","N","3 year","-0.0012"
"1959-10-06","N","3 year","-0.0004"
"1959-10-07","N","3 year","0.0023"
"1959-10-08","N","3 year","0.0046"
"1959-10-09","N","3 year","0.0035"
"1959-10-12","N","3 year","-0.0065"
"1959-10-13","N","3 year","0.0019"
"1959-10-14","N","3 year","0.0099"
"1959-10-15","N","3 year","0.0070"
"1959-10-16","N","3 year","-0.0044"
"1959-10-19","N","3 year","-0.0249"
"1959-10-20","N","3 year","-0.0300"
"1959-10-21","N","3 year","-0.0281"
"1959-10-22","N","3 year","-0.0186"
"1959-10-23","N","3 year","-0.0543"
"1959-10-26","N","3 year","-0.0422"
"1959-10-27","N","3 year","-0.0296"
"1959-10-28","N","3 year","-0.0303"
"1959-10-29","N","3 year","-0.0295"
"1959-10-30","N","3 year","-0.0170"
"1959-11-02","N","3 year","0.0059"
"1959-11-04","N","3 year","0.0190"
"1959-11-05","N","3 year","0.0180"
"1959-11-06","N","3 year","0.0193"
"1959-11-09","N","3 year","0.0223"
"1959-11-10","N","3 year","0.0367"
"1959-11-11","N","3 year","0.0365"
"1959-11-12","N","3 year","0.0423"
"1959-11-13","N","3 year","0.0459"
"1959-11-16","N","3 year","0.0701"
"1959-11-17","N","3 year","0.0610"
"1959-11-18","N","3 year","0.0496"
"1959-11-19","N","3 year","0.0506"
"1959-11-20","N","3 year","0.0611"
"1959-11-23","N","3 year","0.0781"
"1959-11-24","N","3 year","0.0699"
"1959-11-25","N","3 year","0.0682"
"1959-11-27","N","3 year","0.0698"
"1959-11-30","N","3 year","0.0683"
"1959-12-01","N","3 year","0.0552"
"1959-12-02","N","3 year","0.0570"
"1959-12-03","N","3 year","0.0547"
"1959-12-04","N","3 year","0.0644"
"1959-12-07","N","3 year","0.0695"
"1959-12-08","N","3 year","0.0494"
"1959-12-09","N","3 year","0.0560"
"1959-12-10","N","3 year","0.0551"
"1959-12-11","N","3 year","0.0584"
"1959-12-14","N","3 year","0.0598"
"1959-12-15","N","3 year","0.0589"
"1959-12-16","N","3 year","0.0577"
"1959-12-17","N","3 year","0.0596"
"1959-12-18","N","3 year","0.0496"
"1959-12-21","N","3 year","0.0574"
"1959-12-22","N","3 year","0.0590"
"1959-12-23","N","3 year","0.0622"
"1959-12-24","N","3 year","0.0615"
"1959-12-28","N","3 year","0.0675"
"1959-12-29","N","3 year","0.0641"
"1959-12-30","N","3 year","0.0557"
"1959-12-31","N","3 year","0.0536"
"1960-01-04","N","3 year","0.0704"
"1960-01-05","N","3 year","0.0617"
"1960-01-06","N","3 year","0.0664"
"1960-01-07","N","3 year","0.0742"
"1960-01-08","N","3 year","0.0881"
"1960-01-11","N","3 year","0.1035"
"1960-01-12","N","3 year","0.1163"
"1960-01-13","N","3 year","0.1226"
"1960-01-14","N","3 year","0.1164"
"1960-01-15","N","3 year","0.1153"
"1960-01-18","N","3 year","0.1259"
"1960-01-19","N","3 year","0.1399"
"1960-01-20","N","3 year","0.1439"
"1960-01-21","N","3 year","0.1411"
"1960-01-22","N","3 year","0.1405"
"1960-01-25","N","3 year","0.1610"
"1960-01-26","N","3 year","0.1650"
"1960-01-27","N","3 year","0.1678"
"1960-01-28","N","3 year","0.1801"
"1960-01-29","N","3 year","0.1910"
"1960-02-01","N","3 year","0.1850"
"1960-02-02","N","3 year","0.1645"
"1960-02-03","N","3 year","0.1749"
"1960-02-04","N","3 year","0.1759"
"1960-02-05","N","3 year","0.1810"
"1960-02-08","N","3 year","0.1961"
"1960-02-09","N","3 year","0.1777"
"1960-02-10","N","3 year","0.1851"
"1960-02-11","N","3 year","0.1918"
"1960-02-12","N","3 year","0.1870"
"1960-02-15","N","3 year","0.2037"
"1960-02-16","N","3 year","0.2154"
"1960-02-17","N","3 year","0.2088"
"1960-02-18","N","3 year","0.1921"
"1960-02-19","N","3 year","0.1771"
"1960-02-23","N","3 year","0.1702"
"1960-02-24","N","3 year","0.1744"
"1960-02-25","N","3 year","0.1704"
"1960-02-26","N","3 year","0.1658"
"1960-02-29","N","3 year","0.1456"
"1960-03-01","N","3 year","0.1444"
"1960-03-02","N","3 year","0.1636"
"1960-03-03","N","3 year","0.1815"
"1960-03-04","N","3 year","0.1860"
"1960-03-07","N","3 year","0.2081"
"1960-03-08","N","3 year","0.2218"
"1960-03-09","N","3 year","0.2123"
"1960-03-10","N","3 year","0.2170"
"1960-03-11","N","3 year","0.2078"
"1960-03-14","N","3 year","0.2077"
"1960-03-15","N","3 year","0.2044"
"1960-03-16","N","3 year","0.1921"
"1960-03-17","N","3 year","0.1938"
"1960-03-18","N","3 year","0.1927"
"1960-03-21","N","3 year","0.1958"
"1960-03-22","N","3 year","0.1972"
"1960-03-23","N","3 year","0.1879"
"1960-03-24","N","3 year","0.1828"
"1960-03-25","N","3 year","0.1828"
"1960-03-28","N","3 year","0.1919"
"1960-03-29","N","3 year","0.1935"
"1960-03-30","N","3 year","0.2011"
"1960-03-31","N","3 year","0.2080"
"1960-04-01","N","3 year","0.2060"
"1960-04-04","N","3 year","0.2216"
"1960-04-05","N","3 year","0.2221"
"1960-04-06","N","3 year","0.2125"
"1960-04-07","N","3 year","0.2123"
"1960-04-08","N","3 year","0.2151"
"1960-04-11","N","3 year","0.2244"
"1960-04-12","N","3 year","0.2272"
"1960-04-13","N","3 year","0.2272"
"1960-04-14","N","3 year","0.2243"
"1960-04-18","N","3 year","0.2174"
"1960-04-19","N","3 year","0.2334"
"1960-04-20","N","3 year","0.2500"
"1960-04-21","N","3 year","0.2467"
"1960-04-22","N","3 year","0.2505"
"1960-04-25","N","3 year","0.2716"
"1960-04-26","N","3 year","0.2664"
"1960-04-27","N","3 year","0.2655"
"1960-04-28","N","3 year","0.2766"
"1960-04-29","N","3 year","0.2810"
"1960-05-02","N","3 year","0.2963"
"1960-05-03","N","3 year","0.2772"
"1960-05-04","N","3 year","0.2633"
"1960-05-05","N","3 year","0.2674"
"1960-05-06","N","3 year","0.2700"
"1960-05-09","N","3 year","0.2838"
"1960-05-10","N","3 year","0.2959"
"1960-05-11","N","3 year","0.2916"
"1960-05-12","N","3 year","0.2850"
"1960-05-13","N","3 year","0.2745"
"1960-05-16","N","3 year","0.2715"
"1960-05-17","N","3 year","0.2674"
"1960-05-18","N","3 year","0.2619"
"1960-05-19","N","3 year","0.2565"
"1960-05-20","N","3 year","0.2531"
"1960-05-23","N","3 year","0.2572"
"1960-05-24","N","3 year","0.2571"
"1960-05-25","N","3 year","0.2551"
"1960-05-26","N","3 year","0.2542"
"1960-05-27","N","3 year","0.2535"
"1960-05-31","N","3 year","0.2682"
"1960-06-01","N","3 year","0.2648"
"1960-06-02","N","3 year","0.2594"
"1960-06-03","N","3 year","0.2571"
"1960-06-06","N","3 year","0.2406"
"1960-06-07","N","3 year","0.2260"
"1960-06-08","N","3 year","0.2082"
"1960-06-09","N","3 year","0.2059"
"1960-06-10","N","3 year","0.2065"
"1960-06-13","N","3 year","0.2111"
"1960-06-14","N","3 year","0.2131"
"1960-06-15","N","3 year","0.2149"
"1960-06-16","N","3 year","0.2163"
"1960-06-17","N","3 year","0.2176"
"1960-06-20","N","3 year","0.2248"
"1960-06-21","N","3 year","0.2301"
"1960-06-22","N","3 year","0.2256"
"1960-06-23","N","3 year","0.2190"
"1960-06-24","N","3 year","0.2171"
"1960-06-27","N","3 year","0.2048"
"1960-06-28","N","3 year","0.2183"
"1960-06-29","N","3 year","0.2093"
"1960-06-30","N","3 year","0.2098"
"1960-07-01","N","3 year","0.2068"
"1960-07-05","N","3 year","0.2315"
"1960-07-06","N","3 year","0.2248"
"1960-07-07","N","3 year","0.2184"
"1960-07-08","N","3 year","0.2154"
"1960-07-11","N","3 year","0.2267"
"1960-07-12","N","3 year","0.2380"
"1960-07-13","N","3 year","0.2335"
"1960-07-14","N","3 year","0.2331"
"1960-07-15","N","3 year","0.2346"
"1960-07-18","N","3 year","0.2296"
"1960-07-19","N","3 year","0.2271"
"1960-07-20","N","3 year","0.2210"
"1960-07-21","N","3 year","0.2323"
"1960-07-22","N","3 year","0.2409"
"1960-07-25","N","3 year","0.2599"
"1960-07-26","N","3 year","0.2574"
"1960-07-27","N","3 year","0.2677"
"1960-07-28","N","3 year","0.2584"
"1960-07-29","N","3 year","0.2371"
"1960-08-01","N","3 year","0.2439"
"1960-08-02","N","3 year","0.2591"
"1960-08-03","N","3 year","0.2740"
"1960-08-04","N","3 year","0.2700"
"1960-08-05","N","3 year","0.2574"
"1960-08-08","N","3 year","0.2612"
"1960-08-09","N","3 year","0.2622"
"1960-08-10","N","3 year","0.2590"
"1960-08-11","N","3 year","0.2542"
"1960-08-12","N","3 year","0.2458"
"1960-08-15","N","3 year","0.2609"
"1960-08-16","N","3 year","0.2604"
"1960-08-17","N","3 year","0.2568"
"1960-08-18","N","3 year","0.2575"
"1960-08-19","N","3 year","0.2531"
"1960-08-22","N","3 year","0.2509"
"1960-08-23","N","3 year","0.2426"
"1960-08-24","N","3 year","0.2383"
"1960-08-25","N","3 year","0.2443"
"1960-08-26","N","3 year","0.2484"
"1960-08-29","N","3 year","0.2563"
"1960-08-30","N","3 year","0.2755"
"1960-08-31","N","3 year","0.2756"
"1960-09-01","N","3 year","0.2727"
"1960-09-02","N","3 year","0.2747"
"1960-09-06","N","3 year","0.2894"
"1960-09-07","N","3 year","0.3010"
"1960-09-08","N","3 year","0.3021"
"1960-09-09","N","3 year","0.2935"
"1960-09-12","N","3 year","0.3117"
"1960-09-13","N","3 year","0.3106"
"1960-09-14","N","3 year","0.3180"
"1960-09-15","N","3 year","0.3233"
"1960-09-16","N","3 year","0.3259"
"1960-09-19","N","3 year","0.3595"
"1960-09-20","N","3 year","0.3572"
"1960-09-21","N","3 year","0.3370"
"1960-09-22","N","3 year","0.3422"
"1960-09-23","N","3 year","0.3536"
"1960-09-26","N","3 year","0.3620"
"1960-09-27","N","3 year","0.3625"
"1960-09-28","N","3 year","0.3662"
"1960-09-29","N","3 year","0.3626"
"1960-09-30","N","3 year","0.3397"
"1960-10-03","N","3 year","0.3649"
"1960-10-04","N","3 year","0.3748"
"1960-10-05","N","3 year","0.3617"
"1960-10-06","N","3 year","0.3533"
"1960-10-07","N","3 year","0.3455"
"1960-10-10","N","3 year","0.3336"
"1960-10-11","N","3 year","0.3329"
"1960-10-12","N","3 year","0.3352"
"1960-10-13","N","3 year","0.3249"
"1960-10-14","N","3 year","0.3179"
"1960-10-17","N","3 year","0.3410"
"1960-10-18","N","3 year","0.3490"
"1960-10-19","N","3 year","0.3526"
"1960-10-20","N","3 year","0.3624"
"1960-10-21","N","3 year","0.3762"
"1960-10-24","N","3 year","0.3905"
"1960-10-25","N","3 year","0.4151"
"1960-10-26","N","3 year","0.4040"
"1960-10-27","N","3 year","0.3890"
"1960-10-28","N","3 year","0.3945"
"1960-10-31","N","3 year","0.3862"
"1960-11-01","N","3 year","0.3687"
"1960-11-02","N","3 year","0.3547"
"1960-11-03","N","3 year","0.3495"
"1960-11-04","N","3 year","0.3379"
"1960-11-07","N","3 year","0.3257"
"1960-11-09","N","3 year","0.3283"
"1960-11-10","N","3 year","0.3098"
"1960-11-11","N","3 year","0.3159"
"1960-11-14","N","3 year","0.3123"
"1960-11-15","N","3 year","0.2964"
"1960-11-16","N","3 year","0.2896"
"1960-11-17","N","3 year","0.2931"
"1960-11-18","N","3 year","0.2868"
"1960-11-21","N","3 year","0.2805"
"1960-11-22","N","3 year","0.2493"
"1960-11-23","N","3 year","0.2971"
"1960-11-25","N","3 year","0.2895"
"1960-11-28","N","3 year","0.3070"
"1960-11-29","N","3 year","0.3117"
"1960-11-30","N","3 year","0.3263"
"1960-12-01","N","3 year","0.3320"
"1960-12-02","N","3 year","0.3299"
"1960-12-05","N","3 year","0.3430"
"1960-12-06","N","3 year","0.3341"
"1960-12-07","N","3 year","0.3203"
"1960-12-08","N","3 year","0.3172"
"1960-12-09","N","3 year","0.3056"
"1960-12-12","N","3 year","0.3001"
"1960-12-13","N","3 year","0.3020"
"1960-12-14","N","3 year","0.3072"
"1960-12-15","N","3 year","0.3109"
"1960-12-16","N","3 year","0.2989"
"1960-12-19","N","3 year","0.3023"
"1960-12-20","N","3 year","0.3011"
"1960-12-21","N","3 year","0.2825"
"1960-12-22","N","3 year","0.2861"
"1960-12-23","N","3 year","0.2850"
"1960-12-27","N","3 year","0.2942"
"1960-12-28","N","3 year","0.2904"
"1960-12-29","N","3 year","0.2844"
"1960-12-30","N","3 year","0.2831"
"1961-01-03","N","3 year","0.3114"
"1961-01-04","N","3 year","0.2966"
"1961-01-05","N","3 year","0.2920"
"1961-01-06","N","3 year","0.2939"
"1961-01-09","N","3 year","0.2971"
"1961-01-10","N","3 year","0.2929"
"1961-01-11","N","3 year","0.2888"
"1961-01-12","N","3 year","0.2849"
"1961-01-13","N","3 year","0.2789"
"1961-01-16","N","3 year","0.2848"
"1961-01-17","N","3 year","0.2902"
"1961-01-18","N","3 year","0.2803"
"1961-01-19","N","3 year","0.2784"
"1961-01-20","N","3 year","0.2744"
"1961-01-23","N","3 year","0.2787"
"1961-01-24","N","3 year","0.2756"
"1961-01-25","N","3 year","0.2734"
"1961-01-26","N","3 year","0.2715"
"1961-01-27","Y","3 year","0.2587"
"1961-01-30","Y","3 year","0.2377"
"1961-01-31","N","3 year","0.2470"
"1961-02-01","N","3 year","0.2434"
"1961-02-02","Y","3 year","0.2355"
"1961-02-03","N","3 year","0.2370"
"1961-02-06","N","3 year","0.2456"
"1961-02-07","N","3 year","0.2519"
"1961-02-08","N","3 year","0.2386"
"1961-02-09","N","3 year","0.2424"
"1961-02-10","N","3 year","0.2529"
"1961-02-13","N","3 year","0.2679"
"1961-02-14","N","3 year","0.2617"
"1961-02-15","N","3 year","0.2510"
"1961-02-16","N","3 year","0.2433"
"1961-02-17","N","3 year","0.2474"
"1961-02-20","Y","3 year","0.2455"
"1961-02-21","Y","3 year","0.2457"
"1961-02-23","Y","3 year","0.2411"
"1961-02-24","Y","3 year","0.2362"
"1961-02-27","Y","3 year","0.2262"
"1961-02-28","Y","3 year","0.2264"
"1961-03-01","N","3 year","0.2292"
"1961-03-02","Y","3 year","0.2212"
"1961-03-03","Y","3 year","0.2232"
"1961-03-06","Y","3 year","0.2227"
"1961-03-07","N","3 year","0.2341"
"1961-03-08","N","3 year","0.2347"
"1961-03-09","N","3 year","0.2336"
"1961-03-10","N","3 year","0.2380"
"1961-03-13","N","3 year","0.2432"
"1961-03-14","N","3 year","0.2487"
"1961-03-15","N","3 year","0.2449"
"1961-03-16","Y","3 year","0.2325"
"1961-03-17","Y","3 year","0.2278"
"1961-03-20","Y","3 year","0.2168"
"1961-03-21","N","3 year","0.2192"
"1961-03-22","N","3 year","0.2199"
"1961-03-23","N","3 year","0.2232"
"1961-03-24","N","3 year","0.2231"
"1961-03-27","N","3 year","0.2299"
"1961-03-28","N","3 year","0.2293"
"1961-03-29","Y","3 year","0.2188"
"1961-03-30","Y","3 year","0.2164"
"1961-04-03","Y","3 year","0.2186"
"1961-04-04","Y","3 year","0.2187"
"1961-04-05","N","3 year","0.2224"
"1961-04-06","N","3 year","0.2196"
"1961-04-07","Y","3 year","0.2089"
"1961-04-10","Y","3 year","0.2002"
"1961-04-11","Y","3 year","0.1974"
"1961-04-12","N","3 year","0.2030"
"1961-04-13","N","3 year","0.2039"
"1961-04-14","N","3 year","0.2052"
"1961-04-17","Y","3 year","0.2080"
"1961-04-18","N","3 year","0.2160"
"1961-04-19","N","3 year","0.2232"
"1961-04-20","N","3 year","0.2230"
"1961-04-21","N","3 year","0.2246"
"1961-04-24","N","3 year","0.2384"
"1961-04-25","N","3 year","0.2151"
"1961-04-26","N","3 year","0.2105"
"1961-04-27","N","3 year","0.2122"
"1961-04-28","N","3 year","0.2234"
"1961-05-01","N","3 year","0.2301"
"1961-05-02","N","3 year","0.2259"
"1961-05-03","N","3 year","0.2159"
"1961-05-04","N","3 year","0.2112"
"1961-05-05","N","3 year","0.2159"
"1961-05-08","N","3 year","0.2197"
"1961-05-09","N","3 year","0.2171"
"1961-05-10","N","3 year","0.2182"
"1961-05-11","N","3 year","0.2185"
"1961-05-12","N","3 year","0.2214"
"1961-05-15","Y","3 year","0.2135"
"1961-05-16","Y","3 year","0.2033"
"1961-05-17","Y","3 year","0.1978"
"1961-05-18","N","3 year","0.2049"
